idVenta,fecha,idCliente,idProducto,cantidad,precioUnitario,region
2635,2024-02-19,C012,P020,5,59.99,Europa
2636,2024-01-01,C010,P010,10,19.99,América
2637,2024-01-19,C050,P006,8,799.0,América
2638,2024-01-14,C004,P014,7,14.99,África
2639,2024-01-04,C028,P012,10,299.99,Asia
2640,2024-01-18,C037,P013,3,12.5,África
2641,2024-02-13,C034,P004,2,149.99,Oceanía
2642,2024-02-21,C044,P010,3,19.99,Oceanía
2643,2024-02-23,C012,P019,6,399.99,África
2644,2024-02-19,C025,P009,6,119.99,Europa
2645,2024-01-07,C022,P008,4,9.99,Europa
2646,2024-03-08,C004,P010,3,19.99,Europa
2647,2024-03-05,C005,P007,6,59.99,África
2648,2024-03-09,C016,P014,6,14.99,América
2649,2024-03-12,C048,P019,1,399.99,Oceanía
2650,2024-02-06,C049,P002,4,25.5,Oceanía
2651,2024-02-18,C039,P018,8,39.99,África
2652,2024-03-21,C005,P002,7,25.5,África
2653,2024-01-10,C020,P005,5,299.0,América
2654,2024-03-04,C021,P001,10,15.99,Oceanía
2655,2024-03-25,C009,P005,6,299.0,África
2656,2024-01-04,C028,P008,5,9.99,Oceanía
2657,2024-02-06,C023,P014,6,14.99,América
2658,2024-01-02,C031,P015,9,169.99,Oceanía
2659,2024-03-20,C014,P005,1,299.0,África
2660,2024-02-28,C015,P014,7,14.99,Asia
2661,2024-02-09,C030,P003,6,99.0,Asia
2662,2024-03-22,C007,P009,3,119.99,África
2663,2024-02-08,C025,P015,8,169.99,Europa
2664,2024-03-08,C007,P011,1,179.99,Asia
2665,2024-02-08,C045,P006,3,799.0,Europa
2666,2024-03-19,C036,P012,10,299.99,América
2667,2024-01-21,C023,P007,4,59.99,Asia
2668,2024-03-19,C044,P017,3,249.99,Europa
2669,2024-01-01,C035,P007,5,59.99,Asia
2670,2024-01-29,C015,P003,4,99.0,Europa
2671,2024-01-23,C027,P015,1,169.99,África
2672,2024-03-21,C031,P009,7,119.99,África
2673,2024-02-18,C019,P011,5,179.99,Europa
2674,2024-02-26,C024,P005,4,299.0,Asia
2675,2024-01-31,C017,P017,3,249.99,América
2676,2024-03-09,C049,P019,10,399.99,Oceanía
2677,2024-01-25,C013,P020,10,59.99,América
2678,2024-03-09,C036,P003,3,99.0,Europa
2679,2024-01-18,C039,P019,6,399.99,Europa
2680,2024-02-25,C040,P019,2,399.99,Oceanía
2681,2024-02-15,C034,P004,1,149.99,Europa
2682,2024-02-22,C032,P007,7,59.99,Europa
2683,2024-03-04,C050,P017,10,249.99,América
2684,2024-01-28,C025,P017,8,249.99,África
2685,2024-02-17,C050,P003,5,99.0,África
2686,2024-03-01,C045,P003,3,99.0,Oceanía
2687,2024-01-12,C047,P015,6,169.99,África
2688,2024-01-12,C049,P018,10,39.99,Europa
2689,2024-03-19,C026,P004,1,149.99,África
2690,2024-01-09,C016,P002,10,25.5,Europa
2691,2024-01-08,C009,P019,8,399.99,América
2692,2024-02-25,C050,P018,10,39.99,América
2693,2024-01-22,C023,P001,6,15.99,América
2694,2024-03-15,C018,P009,5,119.99,Europa
2695,2024-02-20,C007,P006,7,799.0,Asia
2696,2024-02-06,C048,P017,3,249.99,Asia
2697,2024-03-13,C014,P014,7,14.99,Asia
2698,2024-03-04,C041,P015,7,169.99,Europa
2699,2024-02-26,C045,P015,3,169.99,Oceanía
2700,2024-03-22,C019,P018,8,39.99,América
2701,2024-02-23,C047,P003,2,99.0,África
2702,2024-02-05,C017,P001,10,15.99,Oceanía
2703,2024-01-16,C021,P001,7,15.99,Europa
2704,2024-01-21,C025,P014,6,14.99,Europa
2705,2024-02-19,C002,P003,6,99.0,Oceanía
2706,2024-03-09,C020,P009,8,119.99,Europa
2707,2024-01-02,C049,P009,3,119.99,África
2708,2024-01-13,C042,P006,1,799.0,Oceanía
2709,2024-01-15,C040,P020,10,59.99,África
2710,2024-03-03,C017,P005,2,299.0,Europa
2711,2024-02-21,C006,P013,10,12.5,América
2712,2024-02-22,C030,P007,6,59.99,Europa
2713,2024-01-07,C006,P018,4,39.99,América
2714,2024-02-25,C003,P002,7,25.5,Oceanía
2715,2024-01-10,C005,P011,2,179.99,África
2716,2024-02-11,C026,P006,8,799.0,África
2717,2024-02-03,C038,P002,9,25.5,Oceanía
2718,2024-01-16,C039,P020,8,59.99,Oceanía
2719,2024-02-15,C012,P009,8,119.99,Oceanía
2720,2024-02-21,C002,P020,10,59.99,América
2721,2024-03-18,C022,P019,5,399.99,Oceanía
2722,2024-03-15,C031,P015,3,169.99,África
2723,2024-02-16,C005,P008,8,9.99,Europa
2724,2024-02-14,C041,P019,9,399.99,África
2725,2024-03-30,C010,P012,8,299.99,Asia
2726,2024-02-29,C034,P018,2,39.99,Europa
2727,2024-02-08,C047,P003,9,99.0,Europa
2728,2024-01-09,C024,P002,8,25.5,Oceanía
2729,2024-02-07,C010,P011,4,179.99,África
2730,2024-03-06,C016,P010,5,19.99,Asia
2731,2024-02-05,C004,P003,9,99.0,América
2732,2024-01-17,C040,P006,5,799.0,África
2733,2024-02-05,C008,P006,8,799.0,Asia
2734,2024-03-23,C001,P011,3,179.99,Europa
2735,2024-03-24,C046,P015,4,169.99,América
2736,2024-02-04,C046,P006,6,799.0,Europa
2737,2024-01-26,C034,P014,1,14.99,África
2738,2024-02-23,C031,P015,2,169.99,Asia
2739,2024-01-24,C026,P010,4,19.99,América
2740,2024-03-03,C026,P011,1,179.99,Oceanía
2741,2024-02-19,C040,P001,10,15.99,Asia
2742,2024-02-26,C027,P006,3,799.0,África
2743,2024-03-23,C023,P007,9,59.99,Asia
2744,2024-02-27,C031,P016,10,35.99,Oceanía
2745,2024-02-15,C046,P011,7,179.99,Oceanía
2746,2024-02-23,C044,P014,10,14.99,Oceanía
2747,2024-01-01,C008,P013,10,12.5,Oceanía
2748,2024-01-22,C044,P005,3,299.0,Asia
2749,2024-02-08,C017,P017,5,249.99,Europa
2750,2024-01-27,C015,P009,8,119.99,Europa
2751,2024-02-20,C013,P005,8,299.0,Europa
2752,2024-03-27,C013,P015,4,169.99,Oceanía
2753,2024-02-15,C002,P007,9,59.99,África
2754,2024-03-25,C002,P015,5,169.99,Asia
2755,2024-03-11,C045,P019,3,399.99,África
2756,2024-03-12,C035,P004,3,149.99,América
2757,2024-03-06,C019,P007,2,59.99,África
2758,2024-03-18,C042,P005,8,299.0,Europa
2759,2024-03-29,C027,P009,8,119.99,Asia
2760,2024-01-13,C018,P013,5,12.5,América
2761,2024-02-08,C021,P016,10,35.99,Asia
2762,2024-01-14,C008,P005,4,299.0,Asia
2763,2024-03-14,C001,P020,7,59.99,Asia
2764,2024-03-10,C025,P019,8,399.99,América
2765,2024-02-24,C012,P004,1,149.99,Europa
2766,2024-01-11,C050,P001,6,15.99,Europa
2767,2024-03-25,C021,P003,7,99.0,América
2768,2024-03-10,C038,P012,6,299.99,Europa
2769,2024-01-27,C040,P014,6,14.99,América
2770,2024-02-10,C019,P001,2,15.99,África
2771,2024-02-14,C015,P007,1,59.99,Oceanía
2772,2024-01-24,C012,P006,3,799.0,Asia
2773,2024-01-30,C021,P005,6,299.0,Oceanía
2774,2024-02-19,C013,P014,6,14.99,Asia
2775,2024-03-31,C041,P020,7,59.99,África
2776,2024-03-07,C021,P015,1,169.99,África
2777,2024-02-05,C048,P012,8,299.99,Asia
2778,2024-01-14,C002,P009,3,119.99,América
2779,2024-02-22,C004,P001,6,15.99,América
2780,2024-01-06,C008,P014,5,14.99,Oceanía
2781,2024-01-18,C045,P006,8,799.0,África
2782,2024-02-10,C047,P010,4,19.99,Europa
2783,2024-03-16,C043,P015,5,169.99,Oceanía
2784,2024-03-20,C037,P007,2,59.99,África
2785,2024-02-08,C047,P007,10,59.99,África
2786,2024-02-16,C031,P003,4,99.0,América
2787,2024-01-18,C014,P020,8,59.99,África
2788,2024-01-12,C019,P001,3,15.99,Asia
2789,2024-02-02,C018,P010,9,19.99,Europa
2790,2024-03-03,C024,P016,4,35.99,Asia
2791,2024-01-01,C046,P017,8,249.99,América
2792,2024-02-28,C007,P013,5,12.5,Oceanía
2793,2024-03-18,C005,P001,1,15.99,África
2794,2024-02-14,C004,P005,4,299.0,Oceanía
2795,2024-02-15,C037,P019,8,399.99,África
2796,2024-01-06,C025,P017,1,249.99,Asia
2797,2024-01-07,C016,P009,10,119.99,Europa
2798,2024-02-21,C031,P015,8,169.99,África
2799,2024-01-25,C005,P006,3,799.0,Europa
2800,2024-02-07,C009,P012,2,299.99,América
2801,2024-01-22,C015,P014,1,14.99,Europa
2802,2024-01-01,C032,P014,8,14.99,Oceanía
2803,2024-03-04,C015,P001,7,15.99,América
2804,2024-03-02,C046,P012,3,299.99,Europa
2805,2024-01-10,C022,P015,5,169.99,América
2806,2024-03-13,C015,P014,10,14.99,América
2807,2024-02-27,C023,P001,1,15.99,América
2808,2024-02-08,C036,P009,7,119.99,Oceanía
2809,2024-01-24,C024,P001,6,15.99,Asia
2810,2024-02-10,C005,P006,3,799.0,Oceanía
2811,2024-03-14,C022,P016,5,35.99,Oceanía
2812,2024-02-22,C035,P008,9,9.99,Europa
2813,2024-03-09,C014,P017,3,249.99,Europa
2814,2024-02-06,C041,P005,3,299.0,América
2815,2024-01-04,C049,P018,2,39.99,América
2816,2024-01-10,C012,P009,2,119.99,Oceanía
2817,2024-02-20,C003,P013,10,12.5,América
2818,2024-02-22,C031,P017,4,249.99,África
2819,2024-03-26,C009,P020,4,59.99,Oceanía
2820,2024-01-13,C012,P012,3,299.99,Asia
2821,2024-01-26,C012,P013,5,12.5,Asia
2822,2024-02-20,C050,P009,7,119.99,África
2823,2024-03-28,C011,P009,9,119.99,Oceanía
2824,2024-03-23,C036,P019,10,399.99,Oceanía
2825,2024-03-06,C032,P019,9,399.99,Asia
2826,2024-03-13,C023,P003,3,99.0,América
2827,2024-01-11,C007,P012,9,299.99,Europa
2828,2024-02-24,C048,P002,10,25.5,Asia
2829,2024-02-24,C004,P014,10,14.99,Asia
2830,2024-02-06,C035,P002,8,25.5,Europa
2831,2024-01-21,C014,P019,4,399.99,Oceanía
2832,2024-02-25,C011,P004,6,149.99,África
2833,2024-02-22,C009,P014,1,14.99,Asia
2834,2024-01-17,C012,P012,8,299.99,América
2835,2024-02-07,C001,P005,6,299.0,África
2836,2024-02-14,C029,P017,6,249.99,Asia
2837,2024-01-27,C039,P013,2,12.5,África
2838,2024-01-19,C044,P011,3,179.99,Asia
2839,2024-01-20,C002,P020,6,59.99,Asia
2840,2024-02-14,C002,P018,6,39.99,Asia
2841,2024-01-08,C006,P003,2,99.0,Europa
2842,2024-01-11,C013,P007,10,59.99,Asia
2843,2024-01-08,C006,P007,5,59.99,Oceanía
2844,2024-02-25,C015,P002,7,25.5,Europa
2845,2024-03-03,C004,P007,1,59.99,Oceanía
2846,2024-03-22,C041,P005,2,299.0,Europa
2847,2024-03-29,C010,P013,8,12.5,Europa
2848,2024-03-10,C041,P018,10,39.99,América
2849,2024-02-16,C038,P005,10,299.0,África
2850,2024-02-02,C014,P017,1,249.99,África
2851,2024-02-23,C021,P012,10,299.99,Oceanía
2852,2024-01-25,C041,P014,9,14.99,África
2853,2024-01-07,C019,P016,5,35.99,Asia
2854,2024-01-18,C049,P002,2,25.5,África
2855,2024-03-30,C005,P008,6,9.99,Europa
2856,2024-01-07,C034,P018,9,39.99,Asia
2857,2024-02-25,C020,P007,10,59.99,América
2858,2024-03-04,C031,P002,9,25.5,América
2859,2024-01-02,C017,P014,9,14.99,Oceanía
2860,2024-03-17,C016,P012,7,299.99,América
2861,2024-02-03,C047,P014,6,14.99,Europa
2862,2024-01-12,C030,P016,3,35.99,América
2863,2024-02-07,C037,P013,7,12.5,América
2864,2024-01-12,C019,P006,2,799.0,África
2865,2024-03-15,C048,P010,2,19.99,Asia
2866,2024-03-02,C025,P005,9,299.0,África
2867,2024-01-15,C014,P008,4,9.99,Oceanía
2868,2024-03-20,C039,P009,4,119.99,América
2869,2024-01-05,C009,P007,7,59.99,África
2870,2024-03-04,C034,P014,8,14.99,Oceanía
2871,2024-03-15,C008,P002,1,25.5,América
2872,2024-01-06,C024,P010,7,19.99,Asia
2873,2024-01-18,C034,P013,6,12.5,América
2874,2024-02-02,C003,P005,1,299.0,Oceanía
2875,2024-03-02,C011,P001,2,15.99,África
2876,2024-02-02,C010,P016,5,35.99,África
2877,2024-03-02,C011,P013,2,12.5,África
2878,2024-03-05,C006,P001,4,15.99,Europa
2879,2024-02-04,C030,P009,5,119.99,Asia
2880,2024-01-23,C021,P020,10,59.99,África
2881,2024-01-04,C008,P002,6,25.5,Europa
2882,2024-03-20,C035,P008,3,9.99,África
2883,2024-02-13,C021,P012,3,299.99,América
2884,2024-02-28,C004,P010,1,19.99,Europa
2885,2024-03-30,C050,P016,7,35.99,África
2886,2024-03-07,C014,P005,8,299.0,África
2887,2024-02-04,C030,P011,10,179.99,Oceanía
2888,2024-03-25,C046,P011,6,179.99,América
2889,2024-02-19,C038,P004,7,149.99,Asia
2890,2024-03-13,C031,P003,10,99.0,África
2891,2024-03-13,C008,P009,4,119.99,América
2892,2024-02-05,C009,P010,8,19.99,Asia
2893,2024-02-16,C042,P002,3,25.5,América
2894,2024-01-28,C001,P019,7,399.99,América
2895,2024-03-08,C033,P009,2,119.99,Asia
2896,2024-02-11,C050,P014,2,14.99,Europa
2897,2024-01-19,C017,P003,10,99.0,Asia
2898,2024-01-15,C036,P006,4,799.0,Asia
2899,2024-01-17,C048,P013,2,12.5,Europa
2900,2024-02-27,C033,P013,9,12.5,África
2901,2024-02-15,C011,P020,10,59.99,América
2902,2024-03-18,C042,P012,6,299.99,África
2903,2024-02-21,C002,P002,3,25.5,Oceanía
2904,2024-01-09,C007,P018,9,39.99,África
2905,2024-03-06,C005,P001,2,15.99,África
2906,2024-02-29,C017,P003,5,99.0,África
2907,2024-01-15,C009,P020,7,59.99,Europa
2908,2024-03-10,C039,P010,9,19.99,Oceanía
2909,2024-02-01,C042,P020,10,59.99,América
2910,2024-01-16,C047,P004,1,149.99,África
2911,2024-03-29,C031,P010,9,19.99,África
2912,2024-01-31,C003,P008,4,9.99,Asia
2913,2024-02-21,C044,P002,5,25.5,Asia
2914,2024-03-15,C024,P014,2,14.99,Oceanía
2915,2024-02-21,C029,P011,8,179.99,Europa
2916,2024-03-04,C016,P020,9,59.99,África
2917,2024-02-02,C007,P012,10,299.99,Europa
2918,2024-03-31,C031,P008,8,9.99,Oceanía
2919,2024-03-08,C043,P020,1,59.99,Asia
2920,2024-02-03,C038,P011,3,179.99,Oceanía
2921,2024-03-25,C040,P002,2,25.5,África
2922,2024-03-07,C034,P002,8,25.5,África
2923,2024-03-12,C036,P014,1,14.99,Europa
2924,2024-02-12,C015,P018,7,39.99,Oceanía
2925,2024-02-18,C038,P006,1,799.0,Europa
2926,2024-02-02,C044,P019,8,399.99,África
2927,2024-03-08,C044,P008,8,9.99,Asia
2928,2024-01-23,C019,P008,2,9.99,Europa
2929,2024-02-06,C042,P010,6,19.99,América
2930,2024-03-08,C036,P015,4,169.99,Asia
2931,2024-03-08,C049,P020,5,59.99,África
2932,2024-03-17,C047,P017,1,249.99,Europa
2933,2024-03-22,C042,P018,9,39.99,África
2934,2024-02-02,C022,P002,2,25.5,Asia
2935,2024-02-15,C007,P002,3,25.5,Europa
2936,2024-03-14,C006,P020,2,59.99,Europa
2937,2024-03-04,C031,P016,2,35.99,Asia
2938,2024-02-17,C023,P009,10,119.99,Asia
2939,2024-01-10,C017,P010,2,19.99,Oceanía
2940,2024-02-23,C029,P005,10,299.0,América
2941,2024-03-03,C021,P013,1,12.5,Europa
2942,2024-02-05,C034,P012,7,299.99,América
2943,2024-02-16,C019,P011,3,179.99,Europa
2944,2024-01-17,C031,P006,10,799.0,África
2945,2024-03-03,C038,P009,9,119.99,África
2946,2024-02-11,C002,P014,4,14.99,Asia
2947,2024-01-27,C043,P003,1,99.0,Asia
2948,2024-01-19,C021,P013,6,12.5,Europa
2949,2024-01-13,C045,P016,1,35.99,África
2950,2024-01-20,C039,P011,2,179.99,África
2951,2024-01-13,C039,P017,4,249.99,Asia
2952,2024-03-04,C011,P003,6,99.0,América
2953,2024-03-28,C013,P002,6,25.5,Asia
2954,2024-02-18,C022,P009,4,119.99,Asia
2955,2024-03-26,C031,P018,4,39.99,Asia
2956,2024-03-10,C032,P015,6,169.99,América
2957,2024-01-22,C036,P017,2,249.99,Oceanía
2958,2024-02-18,C050,P001,10,15.99,Oceanía
2959,2024-01-28,C011,P008,8,9.99,Europa
2960,2024-01-10,C011,P011,7,179.99,África
2961,2024-01-29,C047,P013,3,12.5,América
2962,2024-03-17,C015,P003,6,99.0,América
2963,2024-03-18,C004,P013,2,12.5,Asia
2964,2024-03-02,C041,P014,6,14.99,Europa
2965,2024-01-07,C040,P002,4,25.5,Oceanía
2966,2024-03-25,C020,P009,5,119.99,América
2967,2024-03-23,C003,P020,8,59.99,África
2968,2024-03-14,C011,P001,7,15.99,África
2969,2024-03-13,C017,P019,1,399.99,Asia
2970,2024-01-21,C029,P005,1,299.0,África
2971,2024-01-12,C002,P017,3,249.99,Oceanía
2972,2024-03-14,C003,P015,6,169.99,Asia
2973,2024-02-03,C012,P008,8,9.99,Asia
2974,2024-02-26,C007,P018,8,39.99,Asia
2975,2024-02-15,C033,P009,8,119.99,África
2976,2024-01-28,C043,P005,5,299.0,Europa
2977,2024-01-06,C017,P015,7,169.99,Oceanía
2978,2024-01-16,C031,P012,1,299.99,América
2979,2024-03-01,C011,P018,2,39.99,Asia
2980,2024-02-21,C014,P002,7,25.5,América
2981,2024-02-01,C039,P011,5,179.99,Europa
2982,2024-01-15,C013,P009,7,119.99,Asia
2983,2024-03-05,C020,P016,2,35.99,Asia
2984,2024-02-13,C046,P003,8,99.0,Oceanía
2985,2024-03-07,C034,P016,1,35.99,América
2986,2024-03-06,C030,P010,9,19.99,Europa
2987,2024-02-24,C008,P019,4,399.99,Oceanía
2988,2024-03-10,C036,P004,3,149.99,África
2989,2024-03-28,C012,P011,7,179.99,Oceanía
2990,2024-02-16,C027,P004,1,149.99,Oceanía
2991,2024-02-04,C012,P016,7,35.99,África
2992,2024-03-02,C050,P002,8,25.5,Asia
2993,2024-01-18,C035,P007,2,59.99,África
2994,2024-02-25,C044,P019,3,399.99,América
2995,2024-01-29,C045,P009,8,119.99,Asia
2996,2024-02-21,C045,P020,7,59.99,Asia
2997,2024-02-27,C043,P002,6,25.5,Asia
2998,2024-01-26,C047,P012,5,299.99,América
2999,2024-03-10,C036,P015,5,169.99,Europa
3000,2024-02-22,C020,P012,5,299.99,Asia
3001,2024-02-23,C016,P001,1,15.99,Asia
3002,2024-02-25,C011,P007,2,59.99,África
3003,2024-01-24,C012,P017,6,249.99,América
3004,2024-01-20,C028,P013,3,12.5,Asia
3005,2024-02-09,C039,P016,6,35.99,Europa
3006,2024-02-29,C005,P017,2,249.99,América
3007,2024-02-04,C013,P009,8,119.99,África
3008,2024-01-24,C048,P004,1,149.99,Oceanía
3009,2024-01-16,C021,P010,2,19.99,Europa
3010,2024-01-01,C012,P016,8,35.99,Asia
3011,2024-01-29,C017,P014,5,14.99,Europa
3012,2024-01-11,C032,P019,9,399.99,Oceanía
3013,2024-01-02,C035,P002,10,25.5,Oceanía
3014,2024-01-24,C022,P007,5,59.99,Europa
3015,2024-03-02,C039,P015,3,169.99,Asia
3016,2024-03-13,C027,P001,9,15.99,América
3017,2024-02-06,C047,P006,9,799.0,África
3018,2024-02-14,C042,P010,5,19.99,África
3019,2024-02-09,C033,P013,2,12.5,América
3020,2024-01-21,C042,P009,5,119.99,América
3021,2024-03-31,C039,P009,7,119.99,Asia
3022,2024-01-06,C001,P011,2,179.99,Oceanía
3023,2024-02-02,C041,P012,5,299.99,América
3024,2024-02-04,C011,P020,5,59.99,África
3025,2024-02-16,C036,P015,1,169.99,África
3026,2024-02-05,C048,P007,6,59.99,Europa
3027,2024-02-05,C032,P015,10,169.99,América
3028,2024-02-13,C005,P009,10,119.99,Europa
3029,2024-02-28,C033,P019,10,399.99,África
3030,2024-01-09,C001,P006,1,799.0,Europa
3031,2024-01-12,C042,P002,3,25.5,Oceanía
3032,2024-01-14,C017,P010,3,19.99,Oceanía
3033,2024-03-21,C023,P017,3,249.99,Asia
3034,2024-03-22,C008,P004,10,149.99,Europa
3035,2024-03-12,C020,P004,3,149.99,Asia
3036,2024-01-18,C041,P006,5,799.0,África
3037,2024-01-10,C020,P009,6,119.99,África
3038,2024-01-06,C017,P013,7,12.5,Oceanía
3039,2024-02-29,C007,P010,2,19.99,África
3040,2024-01-15,C035,P015,4,169.99,Oceanía
3041,2024-01-18,C036,P017,10,249.99,Europa
3042,2024-03-27,C050,P016,3,35.99,Oceanía
3043,2024-02-06,C016,P016,10,35.99,Oceanía
3044,2024-02-01,C007,P004,2,149.99,África
3045,2024-01-23,C015,P001,10,15.99,Europa
3046,2024-03-23,C037,P012,8,299.99,África
3047,2024-02-02,C004,P012,8,299.99,África
3048,2024-03-26,C002,P018,10,39.99,Oceanía
3049,2024-03-02,C020,P001,9,15.99,América
3050,2024-02-04,C006,P005,5,299.0,África
3051,2024-03-28,C023,P004,9,149.99,Europa
3052,2024-01-21,C037,P009,10,119.99,Europa
3053,2024-03-12,C048,P007,7,59.99,Oceanía
3054,2024-03-31,C010,P005,3,299.0,Oceanía
3055,2024-01-26,C025,P018,10,39.99,Oceanía
3056,2024-03-30,C016,P006,3,799.0,América
3057,2024-01-17,C016,P002,5,25.5,Asia
3058,2024-03-31,C025,P009,6,119.99,Oceanía
3059,2024-02-04,C048,P003,10,99.0,América
3060,2024-03-07,C032,P007,8,59.99,Europa
3061,2024-01-20,C029,P009,10,119.99,Europa
3062,2024-03-19,C031,P020,9,59.99,América
3063,2024-02-09,C035,P009,6,119.99,Asia
3064,2024-02-18,C038,P010,6,19.99,Asia
3065,2024-03-27,C016,P014,7,14.99,América
3066,2024-03-04,C028,P006,4,799.0,Europa
3067,2024-02-11,C009,P001,2,15.99,Asia
3068,2024-01-19,C035,P007,10,59.99,América
3069,2024-02-04,C021,P006,4,799.0,América
3070,2024-01-13,C001,P002,4,25.5,América
3071,2024-01-01,C008,P013,8,12.5,África
3072,2024-02-26,C002,P010,10,19.99,Asia
3073,2024-01-09,C026,P017,10,249.99,América
3074,2024-03-09,C036,P001,8,15.99,África
3075,2024-01-25,C018,P014,4,14.99,América
3076,2024-02-12,C013,P012,2,299.99,Europa
3077,2024-02-17,C041,P005,6,299.0,América
3078,2024-03-26,C030,P008,10,9.99,América
3079,2024-03-20,C040,P017,9,249.99,África
3080,2024-01-12,C003,P008,1,9.99,Europa
3081,2024-02-19,C027,P016,4,35.99,Europa
3082,2024-01-12,C031,P012,10,299.99,Europa
3083,2024-01-09,C003,P008,9,9.99,Oceanía
3084,2024-03-13,C038,P016,8,35.99,Asia
3085,2024-03-10,C020,P005,6,299.0,América
3086,2024-01-27,C030,P002,2,25.5,Asia
3087,2024-02-24,C009,P013,8,12.5,Europa
3088,2024-03-24,C005,P010,9,19.99,Europa
3089,2024-02-25,C035,P013,1,12.5,Europa
3090,2024-01-29,C028,P010,8,19.99,Oceanía
3091,2024-03-25,C040,P019,4,399.99,África
3092,2024-02-29,C049,P010,2,19.99,África
3093,2024-02-06,C001,P004,6,149.99,Europa
3094,2024-01-18,C012,P011,2,179.99,Europa
3095,2024-02-22,C007,P015,5,169.99,Oceanía
3096,2024-03-28,C036,P010,9,19.99,África
3097,2024-01-03,C001,P018,9,39.99,África
3098,2024-03-08,C017,P008,5,9.99,América
3099,2024-03-27,C038,P016,7,35.99,Asia
3100,2024-03-12,C045,P013,5,12.5,África
3101,2024-03-04,C047,P020,9,59.99,Asia
3102,2024-03-04,C050,P010,9,19.99,Asia
3103,2024-03-23,C037,P017,2,249.99,África
3104,2024-01-23,C014,P015,2,169.99,Europa
3105,2024-01-12,C039,P016,1,35.99,América
3106,2024-03-28,C044,P001,9,15.99,América
3107,2024-01-21,C035,P007,1,59.99,América
3108,2024-03-31,C015,P006,1,799.0,América
3109,2024-01-01,C010,P004,4,149.99,África
3110,2024-02-05,C047,P012,1,299.99,Oceanía
3111,2024-02-04,C007,P009,8,119.99,Europa
3112,2024-01-22,C044,P004,2,149.99,Asia
3113,2024-03-17,C036,P010,4,19.99,América
3114,2024-02-01,C029,P005,4,299.0,África
3115,2024-02-11,C033,P014,8,14.99,América
3116,2024-02-22,C002,P006,8,799.0,África
3117,2024-03-04,C002,P009,6,119.99,América
3118,2024-02-27,C032,P015,2,169.99,América
3119,2024-03-24,C004,P001,3,15.99,Asia
3120,2024-01-01,C026,P015,6,169.99,Oceanía
3121,2024-01-08,C006,P006,7,799.0,Oceanía
3122,2024-03-08,C034,P019,3,399.99,África
3123,2024-02-21,C044,P016,5,35.99,América
3124,2024-02-10,C025,P002,6,25.5,Europa
3125,2024-02-29,C049,P017,5,249.99,América
3126,2024-03-19,C016,P009,5,119.99,Asia
3127,2024-01-29,C037,P010,1,19.99,Europa
3128,2024-02-09,C037,P009,9,119.99,Asia
3129,2024-02-22,C011,P007,5,59.99,Oceanía
3130,2024-02-16,C034,P005,10,299.0,África
3131,2024-03-17,C006,P010,1,19.99,Asia
3132,2024-01-13,C036,P006,9,799.0,Oceanía
3133,2024-01-09,C040,P016,4,35.99,Europa
3134,2024-02-19,C022,P004,8,149.99,Oceanía
3135,2024-01-02,C037,P003,8,99.0,Oceanía
3136,2024-01-11,C038,P004,2,149.99,África
3137,2024-02-24,C004,P013,5,12.5,Oceanía
3138,2024-02-28,C050,P020,2,59.99,Asia
3139,2024-01-19,C002,P015,10,169.99,Europa
3140,2024-02-21,C030,P001,8,15.99,América
3141,2024-03-15,C007,P006,6,799.0,Asia
3142,2024-02-25,C006,P019,5,399.99,África
3143,2024-03-18,C015,P003,2,99.0,Europa
3144,2024-03-14,C012,P018,9,39.99,Asia
3145,2024-02-06,C011,P014,4,14.99,Oceanía
3146,2024-02-17,C049,P018,8,39.99,Europa
3147,2024-03-08,C047,P005,6,299.0,América
3148,2024-03-23,C028,P012,7,299.99,América
3149,2024-01-08,C008,P007,10,59.99,América
3150,2024-01-22,C041,P011,6,179.99,Asia
3151,2024-02-24,C036,P020,1,59.99,Oceanía
3152,2024-03-07,C041,P001,10,15.99,Europa
3153,2024-02-06,C043,P015,3,169.99,África
3154,2024-02-26,C039,P008,8,9.99,América
3155,2024-02-13,C044,P014,4,14.99,Asia
3156,2024-03-06,C022,P010,4,19.99,África
3157,2024-02-14,C031,P013,9,12.5,Oceanía
3158,2024-02-14,C046,P007,7,59.99,África
3159,2024-01-31,C046,P014,8,14.99,Asia
3160,2024-03-08,C024,P016,3,35.99,Europa
3161,2024-02-02,C028,P016,6,35.99,África
3162,2024-01-01,C046,P007,7,59.99,América
3163,2024-03-30,C007,P019,7,399.99,Asia
3164,2024-01-15,C025,P016,9,35.99,Asia
3165,2024-03-30,C014,P018,2,39.99,Asia
3166,2024-02-15,C020,P012,9,299.99,América
3167,2024-03-27,C039,P015,4,169.99,Oceanía
3168,2024-01-24,C033,P018,7,39.99,África
3169,2024-01-31,C049,P009,4,119.99,África
3170,2024-02-02,C040,P007,2,59.99,África
3171,2024-01-31,C002,P007,2,59.99,Asia
3172,2024-01-25,C033,P006,5,799.0,África
3173,2024-01-11,C005,P011,7,179.99,América
3174,2024-03-25,C035,P006,2,799.0,África
3175,2024-03-04,C007,P012,3,299.99,África
3176,2024-03-18,C024,P007,10,59.99,Asia
3177,2024-02-12,C012,P014,1,14.99,América
3178,2024-02-06,C014,P013,8,12.5,Europa
3179,2024-03-19,C032,P001,1,15.99,América
3180,2024-02-04,C031,P020,9,59.99,Oceanía
3181,2024-02-16,C042,P009,8,119.99,Europa
